candidate_id,composite_score,semantic_score,skill_score,structural_score,behavioral_score,current_title,current_company,location,years_of_experience
CAND_0089235,0.5509,0.691,0.25,0.85,0.3825,.NET Developer,Razorpay,"Jaipur, Rajasthan",5.0
CAND_0091159,0.5509,0.6771,0.0,1.0,0.5695,Project Manager,Wayne Enterprises,"Noida, Uttar Pradesh",5.1
CAND_0040255,0.5508,0.6711,0.1667,1.0,0.371,.NET Developer,Hooli,"Pune, Maharashtra",5.5
CAND_0041542,0.5508,0.6682,0.0,1.0,0.5845,Project Manager,Hooli,"Bangalore, Karnataka",5.1
CAND_0048724,0.5508,0.6737,0.0,1.0,0.575,Frontend Engineer,Tech Mahindra,"Pune, Maharashtra",5.7
CAND_0019549,0.5508,0.6777,0.0,1.0,0.568,Customer Support,Stark Industries,"Bangalore, Karnataka",6.2
CAND_0046571,0.5508,0.6958,0.25,0.85,0.374,Backend Engineer,Mindtree,"Kochi, Kerala",6.8
CAND_0013658,0.5507,0.6476,0.0833,1.0,0.516,DevOps Engineer,HCL,"Delhi, Delhi",5.6
CAND_0081437,0.5507,0.6564,0.0833,1.0,0.5005,Graphic Designer,Hooli,"Pune, Maharashtra",7.4
CAND_0040008,0.5507,0.6462,0.0,1.0,0.6225,Full Stack Developer,Swiggy,"Bangalore, Karnataka",6.6
CAND_0064253,0.5507,0.6534,0.25,0.8,0.4975,Mobile Developer,Hooli,"Noida, Uttar Pradesh",9.9
CAND_0091044,0.5507,0.6561,0.0,1.0,0.6055,Full Stack Developer,Dunder Mifflin,"Noida, Uttar Pradesh",8.2
CAND_0048572,0.5507,0.6644,0.1667,0.8,0.5825,.NET Developer,Globex Inc,"Hyderabad, Telangana",9.3
CAND_0013290,0.5507,0.6783,0.0,1.0,0.5665,Accountant,Globex Inc,"Noida, Uttar Pradesh",5.3
CAND_0024810,0.5506,0.657,0.0833,0.85,0.649,Mobile Developer,Pied Piper,"Ahmedabad, Gujarat",5.5
CAND_0083443,0.5506,0.6637,0.1667,0.8,0.583,Mobile Developer,Razorpay,"Hyderabad, Telangana",9.3
CAND_0026818,0.5505,0.649,0.25,0.85,0.454,Mobile Developer,Stark Industries,"Kolkata, West Bengal",5.4
CAND_0087016,0.5505,0.6837,0.0833,1.0,0.452,Mechanical Engineer,Stark Industries,"Noida, Uttar Pradesh",6.4
CAND_0069344,0.5505,0.6714,0.0,1.0,0.5775,Customer Support,Initech,"Mumbai, Maharashtra",6.7
CAND_0012928,0.5504,0.6493,0.0833,1.0,0.5115,Content Writer,Pied Piper,"Mumbai, Maharashtra",8.7
CAND_0036460,0.5504,0.6535,0.0833,1.0,0.5045,Operations Manager,Stark Industries,"Mumbai, Maharashtra",7.8
CAND_0020374,0.5504,0.6604,0.25,0.85,0.434,Full Stack Developer,Zomato,"Bhubaneswar, Odisha",8.0
CAND_0018181,0.5504,0.6573,0.0833,0.85,0.6475,Mobile Developer,Swiggy,"Indore, Madhya Pradesh",5.7
CAND_0079510,0.5504,0.6939,0.0833,1.0,0.4335,Marketing Manager,Initech,"Pune, Maharashtra",8.3
CAND_0026909,0.5504,0.6799,0.0,1.0,0.5625,Operations Manager,Hooli,"Hyderabad, Telangana",6.0
CAND_0093150,0.5503,0.6501,0.0833,1.0,0.5095,Cloud Engineer,Dunder Mifflin,"Noida, Uttar Pradesh",8.1
CAND_0050786,0.5503,0.6555,0.1667,0.85,0.546,DevOps Engineer,Dunder Mifflin,"Kolkata, West Bengal",6.7
CAND_0065451,0.5503,0.6733,0.0833,1.0,0.469,DevOps Engineer,Zomato,"Noida, Uttar Pradesh",7.3
CAND_0098124,0.5502,0.64,0.0,1.0,0.631,Full Stack Developer,CRED,"Bangalore, Karnataka",6.6
CAND_0099234,0.5502,0.6649,0.0833,1.0,0.483,.NET Developer,Flipkart,"Delhi, Delhi",6.4
CAND_0018324,0.5502,0.6795,0.0833,1.0,0.458,Analytics Engineer,BYJU'S,"Mumbai, Maharashtra",5.6
CAND_0069006,0.5502,0.6718,0.1667,0.85,0.517,DevOps Engineer,Stark Industries,"Kolkata, West Bengal",7.4
CAND_0095023,0.5502,0.6793,0.0,1.0,0.5625,Software Engineer,CRED,"Mumbai, Maharashtra",7.8
CAND_0005095,0.5502,0.6809,0.0,1.0,0.5595,Software Engineer,Hooli,"Pune, Maharashtra",5.5
CAND_0009407,0.5502,0.681,0.0,1.0,0.5595,Data Analyst,Dunder Mifflin,"Noida, Uttar Pradesh",5.9
CAND_0041910,0.5501,0.6512,0.0833,1.0,0.507,Software Engineer,Mindtree,"Pune, Maharashtra",6.1
CAND_0033336,0.5501,0.6508,0.0,1.0,0.6115,Java Developer,Wayne Enterprises,"Noida, Uttar Pradesh",7.7
CAND_0004993,0.5501,0.6754,0.0833,1.0,0.4645,Content Writer,Dunder Mifflin,"Hyderabad, Telangana",7.9
CAND_0019827,0.5501,0.6603,0.0833,0.85,0.641,Full Stack Developer,Mindtree,"Gurgaon, Haryana",7.4
CAND_0012132,0.55,0.6524,0.1667,0.85,0.55,Full Stack Developer,Acme Corp,"Bhubaneswar, Odisha",5.2
CAND_0018132,0.55,0.6802,0.0833,1.0,0.4555,Project Manager,Stark Industries,"Mumbai, Maharashtra",5.4
CAND_0067766,0.55,0.6806,0.0833,1.0,0.455,Java Developer,Globex Inc,"Bangalore, Karnataka",8.7
CAND_0043240,0.55,0.6807,0.0833,1.0,0.4545,Backend Engineer,Acme Corp,"Noida, Uttar Pradesh",6.6
CAND_0061871,0.55,0.6721,0.0,1.0,0.574,Marketing Manager,Acme Corp,"Hyderabad, Telangana",8.9
CAND_0042513,0.55,0.6736,0.1667,0.85,0.513,Software Engineer,Hooli,"Jaipur, Rajasthan",8.8
CAND_0029989,0.55,0.6797,0.0,1.0,0.5605,Project Manager,Globex Inc,"Delhi, Delhi",5.3
CAND_0046441,0.5499,0.6487,0.0833,1.0,0.51,DevOps Engineer,Pied Piper,"Hyderabad, Telangana",6.2
CAND_0015369,0.5499,0.6715,0.1667,1.0,0.366,DevOps Engineer,HCL,"Hyderabad, Telangana",5.3
CAND_0043140,0.5499,0.6585,0.0833,1.0,0.493,Java Developer,Zomato,"Bangalore, Karnataka",5.1
CAND_0020919,0.5499,0.6474,0.1667,0.85,0.558,Java Developer,CRED,"Ahmedabad, Gujarat",6.6
CAND_0036456,0.5499,0.6584,0.1667,0.85,0.539,.NET Developer,Zomato,"Chennai, Tamil Nadu",6.5
CAND_0080010,0.5499,0.6774,0.0,1.0,0.564,Graphic Designer,Globex Inc,"Delhi, Delhi",7.8
CAND_0044206,0.5498,0.6569,0.0,1.0,0.5995,Mobile Developer,Swiggy,"Pune, Maharashtra",7.1
CAND_0022255,0.5498,0.6664,0.0,1.0,0.583,Operations Manager,Pied Piper,"Pune, Maharashtra",9.0
CAND_0065414,0.5498,0.667,0.0,1.0,0.582,HR Manager,Acme Corp,"Mumbai, Maharashtra",7.3
CAND_0005055,0.5498,0.6558,0.0833,0.85,0.6475,Full Stack Developer,Globex Inc,"Coimbatore, Tamil Nadu",8.6
CAND_0054881,0.5497,0.655,0.0,1.0,0.6025,Full Stack Developer,Stark Industries,"Bangalore, Karnataka",8.8
CAND_0097800,0.5497,0.6758,0.0833,1.0,0.4615,Backend Engineer,PharmEasy,"Mumbai, Maharashtra",8.0
CAND_0004826,0.5497,0.6867,0.0833,1.0,0.4425,Project Manager,Globex Inc,"Hyderabad, Telangana",5.4
CAND_0087298,0.5497,0.6746,0.1667,0.85,0.5095,Cloud Engineer,Razorpay,"Chandigarh, Chandigarh",5.4
CAND_0090012,0.5496,0.6496,0.25,0.85,0.449,Full Stack Developer,Hooli,"Trivandrum, Kerala",5.5
CAND_0018569,0.5496,0.6682,0.1667,1.0,0.3705,Frontend Engineer,Dunder Mifflin,"Mumbai, Maharashtra",6.4
CAND_0008362,0.5496,0.6569,0.0833,1.0,0.4945,Full Stack Developer,Mphasis,"Bangalore, Karnataka",5.6
CAND_0029606,0.5496,0.6622,0.0833,1.0,0.485,Frontend Engineer,HCL,"Noida, Uttar Pradesh",8.7
CAND_0073691,0.5496,0.6626,0.0833,1.0,0.4845,Frontend Engineer,Tech Mahindra,"Delhi, Delhi",8.1
CAND_0012076,0.5496,0.6647,0.0833,1.0,0.4805,Full Stack Developer,Acme Corp,"Noida, Uttar Pradesh",7.4
CAND_0073663,0.5496,0.6595,0.0,1.0,0.594,.NET Developer,Initech,"Mumbai, Maharashtra",5.0
CAND_0027378,0.5496,0.6771,0.1667,0.85,0.5045,Frontend Engineer,CRED,"Trivandrum, Kerala",5.7
CAND_0048034,0.5495,0.6573,0.0833,1.0,0.493,Mobile Developer,Flipkart,"Bangalore, Karnataka",8.6
CAND_0043562,0.5495,0.6594,0.0833,1.0,0.4895,Content Writer,Initech,"Noida, Uttar Pradesh",7.9
CAND_0038101,0.5495,0.6507,0.0,1.0,0.609,Marketing Manager,Dunder Mifflin,"Hyderabad, Telangana",7.7
CAND_0064960,0.5495,0.6676,0.0833,1.0,0.475,Software Engineer,Razorpay,"Bangalore, Karnataka",5.1
CAND_0086402,0.5495,0.6642,0.0,1.0,0.585,Frontend Engineer,Razorpay,"Bangalore, Karnataka",7.6
CAND_0066698,0.5495,0.6827,0.0833,1.0,0.4485,Frontend Engineer,Acme Corp,"Bangalore, Karnataka",5.4
CAND_0002943,0.5495,0.6669,0.0,1.0,0.5805,Accountant,Hooli,"Noida, Uttar Pradesh",6.8
CAND_0043440,0.5494,0.6373,0.0833,1.0,0.5275,Mobile Developer,Zomato,"Bangalore, Karnataka",8.0
CAND_0020495,0.5494,0.6762,0.0833,1.0,0.4595,Software Engineer,Flipkart,"Delhi, Delhi",5.6
CAND_0062947,0.5494,0.6597,0.0,1.0,0.5925,Cloud Engineer,Mindtree,"Pune, Maharashtra",7.6
CAND_0006687,0.5494,0.6469,0.0833,0.85,0.6605,Mobile Developer,Flipkart,"Indore, Madhya Pradesh",8.7
CAND_0083481,0.5494,0.6485,0.0833,0.85,0.658,Java Developer,Initech,"Coimbatore, Tamil Nadu",8.2
CAND_0072773,0.5494,0.6913,0.0833,1.0,0.433,Operations Manager,Stark Industries,"Hyderabad, Telangana",5.3
CAND_0012220,0.5493,0.6562,0.25,0.85,0.4355,Full Stack Developer,Swiggy,"Kolkata, West Bengal",6.7
CAND_0038598,0.5493,0.671,0.0833,1.0,0.468,DevOps Engineer,Mindtree,"Pune, Maharashtra",5.6
CAND_0098140,0.5493,0.6595,0.0,1.0,0.5925,.NET Developer,CRED,"Hyderabad, Telangana",7.9
CAND_0063089,0.5493,0.6764,0.0,1.0,0.5625,Mobile Developer,Initech,"Pune, Maharashtra",5.9
CAND_0066435,0.5492,0.6453,0.3333,0.85,0.35,DevOps Engineer,HCL,"Vizag, Andhra Pradesh",8.6
CAND_0008248,0.5492,0.6408,0.0,1.0,0.6245,DevOps Engineer,CRED,"Pune, Maharashtra",8.7
CAND_0073547,0.5492,0.6845,0.0833,1.0,0.444,Frontend Engineer,Hooli,"Mumbai, Maharashtra",5.3
CAND_0041434,0.5492,0.6752,0.1667,0.85,0.506,.NET Developer,Globex Inc,"Chandigarh, Chandigarh",6.7
CAND_0090260,0.5492,0.6933,0.0833,1.0,0.4285,HR Manager,Globex Inc,"Mumbai, Maharashtra",6.4
CAND_0009809,0.5491,0.6546,0.25,0.85,0.4375,Full Stack Developer,Swiggy,"Trivandrum, Kerala",7.4
CAND_0022222,0.5491,0.6648,0.0833,1.0,0.478,.NET Developer,Pied Piper,"Pune, Maharashtra",6.5
CAND_0020474,0.5491,0.6652,0.0833,1.0,0.477,Cloud Engineer,Swiggy,"Pune, Maharashtra",8.4
CAND_0050218,0.5491,0.6512,0.1667,0.8,0.5975,DevOps Engineer,Initech,"Delhi, Delhi",9.2
CAND_0097874,0.5491,0.6627,0.1667,0.85,0.5275,DevOps Engineer,CRED,"Ahmedabad, Gujarat",8.7
CAND_0067724,0.5491,0.6658,0.0,1.0,0.5805,Business Analyst,Dunder Mifflin,"Delhi, Delhi",5.0
CAND_0051441,0.5491,0.6824,0.25,0.85,0.389,Backend Engineer,CRED,"Kolkata, West Bengal",7.8
CAND_0046853,0.5491,0.6855,0.0833,1.0,0.442,Graphic Designer,Dunder Mifflin,"Pune, Maharashtra",5.4
CAND_0044400,0.5491,0.6865,0.0833,1.0,0.44,QA Engineer,Initech,"Delhi, Delhi",8.3
CAND_0044669,0.5491,0.6526,0.0833,0.85,0.6495,Frontend Engineer,Acme Corp,"Chandigarh, Chandigarh",7.8
CAND_0087428,0.5491,0.6725,0.0,1.0,0.5685,Cloud Engineer,Mphasis,"Noida, Uttar Pradesh",5.8
CAND_0087183,0.5491,0.6731,0.0,1.0,0.5675,Operations Manager,Pied Piper,"Mumbai, Maharashtra",5.6
CAND_0038261,0.549,0.6712,0.1667,1.0,0.362,Cloud Engineer,Mindtree,"Noida, Uttar Pradesh",7.1
CAND_0057811,0.549,0.6638,0.0833,1.0,0.479,Cloud Engineer,HCL,"Mumbai, Maharashtra",5.4
CAND_0019266,0.549,0.6481,0.0,1.0,0.611,Full Stack Developer,Mphasis,"Pune, Maharashtra",7.1
CAND_0057265,0.549,0.6649,0.0833,1.0,0.4775,Cloud Engineer,Globex Inc,"Bangalore, Karnataka",5.6
CAND_0070890,0.549,0.6544,0.0,1.0,0.5995,HR Manager,Pied Piper,"Noida, Uttar Pradesh",8.1
CAND_0011428,0.549,0.6671,0.0,1.0,0.5775,Java Developer,Mindtree,"Noida, Uttar Pradesh",5.0
CAND_0042376,0.549,0.6844,0.0833,1.0,0.443,HR Manager,Acme Corp,"Mumbai, Maharashtra",8.8
CAND_0062375,0.549,0.6754,0.0,1.0,0.563,Sales Executive,Hooli,"Pune, Maharashtra",7.9
CAND_0061348,0.5489,0.6718,0.1667,1.0,0.3605,Full Stack Developer,CRED,"Pune, Maharashtra",8.5
CAND_0036211,0.5489,0.6634,0.0833,1.0,0.4795,Cloud Engineer,Initech,"Hyderabad, Telangana",6.0
CAND_0029718,0.5489,0.6755,0.25,0.85,0.4,Cloud Engineer,Swiggy,"Kochi, Kerala",5.6
CAND_0088474,0.5489,0.6828,0.0833,1.0,0.4455,.NET Developer,Pied Piper,"Mumbai, Maharashtra",7.6
CAND_0074439,0.5489,0.6699,0.1667,0.85,0.514,Data Analyst,Nykaa,"Chandigarh, Chandigarh",6.1
CAND_0010694,0.5489,0.7095,0.3333,0.85,0.2365,Accountant,Globex Inc,"Jaipur, Rajasthan",5.7
CAND_0000075,0.5488,0.6438,0.0,1.0,0.6175,Full Stack Developer,Wayne Enterprises,"Pune, Maharashtra",5.2
CAND_0057654,0.5488,0.6556,0.0,1.0,0.5965,HR Manager,Hooli,"Delhi, Delhi",5.8
CAND_0082704,0.5488,0.6562,0.1667,0.85,0.537,Full Stack Developer,Swiggy,"Ahmedabad, Gujarat",9.0
CAND_0014054,0.5488,0.6666,0.0,1.0,0.5775,DevOps Engineer,Tech Mahindra,"Pune, Maharashtra",7.9
CAND_0044993,0.5488,0.6841,0.0833,1.0,0.443,Cloud Engineer,Hooli,"Mumbai, Maharashtra",5.9
CAND_0038640,0.5487,0.6408,0.0833,1.0,0.518,Java Developer,Initech,"Bangalore, Karnataka",9.0
CAND_0030307,0.5487,0.6678,0.0833,1.0,0.4705,Full Stack Developer,Hooli,"Noida, Uttar Pradesh",5.7
CAND_0004625,0.5487,0.6553,0.0,1.0,0.5965,Mobile Developer,HCL,"Mumbai, Maharashtra",5.3
CAND_0058916,0.5486,0.6471,0.0,1.0,0.6105,Accountant,Hooli,"Noida, Uttar Pradesh",8.8
CAND_0061412,0.5486,0.6477,0.1667,0.85,0.551,Mobile Developer,Acme Corp,"Gurgaon, Haryana",8.3
CAND_0046034,0.5486,0.6492,0.0,1.0,0.607,Mobile Developer,Mphasis,"Delhi, Delhi",7.0
CAND_0030048,0.5486,0.6902,0.0833,1.0,0.431,QA Engineer,Dunder Mifflin,"Hyderabad, Telangana",8.4
CAND_0006070,0.5485,0.6291,0.25,0.85,0.479,Mobile Developer,Wayne Enterprises,"Vizag, Andhra Pradesh",7.4
CAND_0005837,0.5485,0.6508,0.0833,1.0,0.4995,Full Stack Developer,Acme Corp,"Noida, Uttar Pradesh",5.1
CAND_0052115,0.5485,0.6657,0.25,0.85,0.415,QA Engineer,CRED,"Vizag, Andhra Pradesh",8.2
CAND_0087219,0.5485,0.6633,0.0,1.0,0.582,Content Writer,Hooli,"Pune, Maharashtra",6.0
CAND_0039906,0.5484,0.6467,0.1667,1.0,0.402,DevOps Engineer,Dunder Mifflin,"Bangalore, Karnataka",8.7
CAND_0007524,0.5484,0.6349,0.1667,0.85,0.5725,DevOps Engineer,Tech Mahindra,"Ahmedabad, Gujarat",6.7
CAND_0045291,0.5484,0.6648,0.0833,1.0,0.4745,Full Stack Developer,Flipkart,"Hyderabad, Telangana",7.0
CAND_0045413,0.5484,0.6683,0.0833,1.0,0.4685,.NET Developer,Tech Mahindra,"Delhi, Delhi",6.0
CAND_0051419,0.5484,0.6648,0.0,1.0,0.5785,Graphic Designer,Stark Industries,"Hyderabad, Telangana",7.8
CAND_0018572,0.5483,0.6426,0.0833,1.0,0.5125,Java Developer,Hooli,"Pune, Maharashtra",7.2
CAND_0066875,0.5483,0.6492,0.0833,1.0,0.5015,Mobile Developer,Zomato,"Pune, Maharashtra",6.3
CAND_0086346,0.5483,0.6651,0.25,0.85,0.415,Frontend Engineer,Swiggy,"Kolkata, West Bengal",7.4
CAND_0007086,0.5483,0.6733,0.0833,1.0,0.459,.NET Developer,Pied Piper,"Noida, Uttar Pradesh",8.3
CAND_0028267,0.5483,0.6623,0.0,1.0,0.5825,Frontend Engineer,Dunder Mifflin,"Pune, Maharashtra",7.3
CAND_0023464,0.5483,0.6842,0.0833,1.0,0.44,Sales Executive,Initech,"Noida, Uttar Pradesh",5.8
CAND_0089087,0.5482,0.6529,0.1667,1.0,0.39,Java Developer,Hooli,"Bangalore, Karnataka",8.8
CAND_0056533,0.5482,0.6585,0.1667,0.85,0.5305,Cloud Engineer,Tech Mahindra,"Jaipur, Rajasthan",8.0
CAND_0062019,0.5482,0.6629,0.0,1.0,0.581,.NET Developer,Hooli,"Hyderabad, Telangana",7.9
CAND_0069273,0.5482,0.675,0.0,1.0,0.5595,Operations Manager,Acme Corp,"Mumbai, Maharashtra",8.9
CAND_0088636,0.5481,0.6309,0.0833,1.0,0.5325,Mobile Developer,Mindtree,"Bangalore, Karnataka",8.9
CAND_0069978,0.5481,0.6497,0.1667,1.0,0.395,Mobile Developer,Wayne Enterprises,"Noida, Uttar Pradesh",5.7
CAND_0015495,0.5481,0.654,0.0833,1.0,0.492,Full Stack Developer,Flipkart,"Delhi, Delhi",6.6
CAND_0092096,0.5481,0.6403,0.0,1.0,0.62,Content Writer,Pied Piper,"Hyderabad, Telangana",7.1
CAND_0096345,0.5481,0.6662,0.0,1.0,0.5745,Cloud Engineer,Globex Inc,"Delhi, Delhi",6.4
CAND_0027011,0.5481,0.6518,0.0833,0.85,0.6455,Full Stack Developer,Hooli,"Chandigarh, Chandigarh",9.0
CAND_0073652,0.5481,0.6737,0.1667,0.85,0.503,Software Engineer,Acme Corp,"Kochi, Kerala",5.7
CAND_0047053,0.5481,0.675,0.0,1.0,0.5595,Frontend Engineer,Swiggy,"Noida, Uttar Pradesh",6.3
CAND_0010744,0.548,0.6813,0.0833,1.0,0.4435,Civil Engineer,Pied Piper,"Pune, Maharashtra",5.1
CAND_0075036,0.5479,0.6674,0.0,1.0,0.5715,Full Stack Developer,Stark Industries,"Pune, Maharashtra",5.8
CAND_0018058,0.5479,0.6553,0.0833,0.85,0.6385,Java Developer,Tech Mahindra,"Ahmedabad, Gujarat",8.0
CAND_0033859,0.5478,0.65,0.0833,1.0,0.4975,Full Stack Developer,Hooli,"Hyderabad, Telangana",8.4
CAND_0036787,0.5478,0.6648,0.0,1.0,0.5755,Cloud Engineer,Mphasis,"Pune, Maharashtra",6.9
CAND_0048971,0.5478,0.6872,0.0833,1.0,0.4325,Software Engineer,Mphasis,"Mumbai, Maharashtra",6.5
CAND_0083515,0.5478,0.689,0.0833,1.0,0.429,QA Engineer,Initech,"Delhi, Delhi",5.8
CAND_0007250,0.5477,0.6468,0.0,1.0,0.6065,Full Stack Developer,Wayne Enterprises,"Bangalore, Karnataka",6.4
CAND_0001731,0.5477,0.6556,0.1667,0.85,0.533,DevOps Engineer,Dunder Mifflin,"Jaipur, Rajasthan",8.5
CAND_0027340,0.5477,0.6567,0.1667,0.8,0.581,Full Stack Developer,Wayne Enterprises,"Noida, Uttar Pradesh",9.5
CAND_0031273,0.5477,0.6739,0.0,1.0,0.559,Content Writer,Globex Inc,"Pune, Maharashtra",8.6
CAND_0011115,0.5476,0.6661,0.0,1.0,0.5725,Business Analyst,Acme Corp,"Delhi, Delhi",8.6
CAND_0086637,0.5476,0.6696,0.0,1.0,0.5665,.NET Developer,HCL,"Mumbai, Maharashtra",7.9
CAND_0053295,0.5476,0.67,0.0,1.0,0.5655,Mobile Developer,CRED,"Bangalore, Karnataka",8.2
CAND_0060759,0.5476,0.6712,0.0,1.0,0.5635,Cloud Engineer,HCL,"Bangalore, Karnataka",5.7
CAND_0010360,0.5475,0.6607,0.0833,1.0,0.477,.NET Developer,Tech Mahindra,"Noida, Uttar Pradesh",7.1
CAND_0054544,0.5475,0.662,0.0833,1.0,0.475,Full Stack Developer,CRED,"Bangalore, Karnataka",5.6
CAND_0056027,0.5475,0.6527,0.0,1.0,0.5955,.NET Developer,Globex Inc,"Noida, Uttar Pradesh",6.1
CAND_0000790,0.5475,0.677,0.0833,1.0,0.4485,Data Analyst,Razorpay,"Pune, Maharashtra",7.9
CAND_0041558,0.5475,0.664,0.0,1.0,0.5755,Full Stack Developer,Dunder Mifflin,"Pune, Maharashtra",8.5
CAND_0092858,0.5475,0.6648,0.1667,0.85,0.5155,Cloud Engineer,Stark Industries,"Vizag, Andhra Pradesh",7.2
CAND_0073953,0.5474,0.6696,0.1667,1.0,0.357,Frontend Engineer,CRED,"Pune, Maharashtra",6.0
CAND_0024840,0.5474,0.6552,0.25,0.85,0.428,Java Developer,Stark Industries,"Kochi, Kerala",8.6
CAND_0068279,0.5474,0.6491,0.1667,0.85,0.5425,DevOps Engineer,Pied Piper,"Ahmedabad, Gujarat",6.0
CAND_0089198,0.5473,0.6555,0.25,1.0,0.277,Full Stack Developer,Swiggy,"Mumbai, Maharashtra",8.6
CAND_0008519,0.5473,0.6456,0.0,1.0,0.607,DevOps Engineer,CRED,"Pune, Maharashtra",7.5
CAND_0069139,0.5473,0.6591,0.0,1.0,0.583,Sales Executive,Acme Corp,"Mumbai, Maharashtra",5.5
CAND_0001540,0.5473,0.6601,0.0,1.0,0.5815,Frontend Engineer,Hooli,"Mumbai, Maharashtra",6.4
CAND_0019701,0.5472,0.6615,0.0833,1.0,0.474,DevOps Engineer,Tech Mahindra,"Mumbai, Maharashtra",8.2
CAND_0069032,0.5472,0.6629,0.0,1.0,0.576,Project Manager,Acme Corp,"Noida, Uttar Pradesh",8.3
CAND_0039202,0.5472,0.6646,0.0,1.0,0.573,Graphic Designer,Acme Corp,"Bangalore, Karnataka",8.7
CAND_0080075,0.5471,0.6491,0.0,1.0,0.5995,Java Developer,Stark Industries,"Hyderabad, Telangana",7.0
CAND_0038053,0.5471,0.6823,0.0833,1.0,0.4375,Software Engineer,HCL,"Noida, Uttar Pradesh",7.7
CAND_0048760,0.5471,0.6492,0.0833,0.85,0.6455,Full Stack Developer,CRED,"Indore, Madhya Pradesh",7.0
CAND_0025861,0.547,0.663,0.0833,1.0,0.4705,Data Analyst,Freshworks,"Hyderabad, Telangana",6.1
CAND_0070085,0.547,0.6537,0.0,1.0,0.591,Java Developer,HCL,"Pune, Maharashtra",5.4
CAND_0070747,0.547,0.6568,0.1667,0.85,0.527,Cloud Engineer,Tech Mahindra,"Jaipur, Rajasthan",7.1
CAND_0005595,0.547,0.6586,0.0,1.0,0.5825,Java Developer,Tech Mahindra,"Pune, Maharashtra",6.6
CAND_0093261,0.547,0.6805,0.0833,1.0,0.44,Cloud Engineer,Hooli,"Delhi, Delhi",5.3
CAND_0080938,0.5469,0.6486,0.1667,1.0,0.391,Mobile Developer,HCL,"Pune, Maharashtra",6.5
CAND_0056902,0.5469,0.6528,0.0833,1.0,0.488,Cloud Engineer,Initech,"Delhi, Delhi",6.6
CAND_0075663,0.5469,0.6628,0.25,0.85,0.412,DevOps Engineer,Hooli,"Chennai, Tamil Nadu",7.6
CAND_0025277,0.5469,0.6676,0.0,1.0,0.5665,.NET Developer,Mindtree,"Hyderabad, Telangana",6.8
CAND_0017754,0.5469,0.6682,0.0,1.0,0.565,Mechanical Engineer,Initech,"Bangalore, Karnataka",5.2
CAND_0096830,0.5469,0.6696,0.0,1.0,0.5625,Graphic Designer,Initech,"Pune, Maharashtra",5.5
CAND_0015194,0.5469,0.6692,0.1667,0.85,0.505,Cloud Engineer,Globex Inc,"Vizag, Andhra Pradesh",7.7
CAND_0050718,0.5468,0.6448,0.25,0.85,0.443,Mobile Developer,Stark Industries,"Kochi, Kerala",5.1
CAND_0067019,0.5468,0.6531,0.0833,1.0,0.487,Full Stack Developer,Wayne Enterprises,"Bangalore, Karnataka",9.0
CAND_0071169,0.5468,0.653,0.0833,1.0,0.487,DevOps Engineer,CRED,"Delhi, Delhi",5.8
CAND_0041584,0.5468,0.6638,0.0,1.0,0.5725,Cloud Engineer,Mphasis,"Bangalore, Karnataka",6.9
CAND_0094667,0.5468,0.6811,0.0833,1.0,0.438,HR Manager,Dunder Mifflin,"Pune, Maharashtra",8.9
CAND_0073783,0.5468,0.6686,0.0,1.0,0.564,.NET Developer,Pied Piper,"Bangalore, Karnataka",7.7
CAND_0052951,0.5468,0.6531,0.0833,0.85,0.637,Accountant,Initech,"Ahmedabad, Gujarat",8.5
CAND_0096046,0.5467,0.6305,0.25,0.85,0.4675,Mobile Developer,Zomato,"Indore, Madhya Pradesh",8.6
CAND_0032198,0.5467,0.6638,0.0,1.0,0.572,Operations Manager,Pied Piper,"Pune, Maharashtra",5.3
CAND_0092812,0.5467,0.6691,0.0,1.0,0.5625,Graphic Designer,Stark Industries,"Mumbai, Maharashtra",5.4
CAND_0095736,0.5466,0.6606,0.0,1.0,0.577,Cloud Engineer,Razorpay,"Noida, Uttar Pradesh",6.1
CAND_0081490,0.5466,0.6836,0.0833,1.0,0.4325,Backend Engineer,Globex Inc,"Delhi, Delhi",7.2
CAND_0029199,0.5466,0.6359,0.1667,0.7,0.712,Full Stack Developer,Stark Industries,New York,7.6
CAND_0023936,0.5465,0.6607,0.1667,1.0,0.368,Java Developer,Dunder Mifflin,"Bangalore, Karnataka",5.7
CAND_0032836,0.5465,0.6758,0.0833,1.0,0.446,Sales Executive,Dunder Mifflin,"Mumbai, Maharashtra",5.5
CAND_0011449,0.5464,0.6504,0.0833,1.0,0.4895,DevOps Engineer,Globex Inc,"Bangalore, Karnataka",7.6
CAND_0078800,0.5464,0.6661,0.0833,1.0,0.462,Cloud Engineer,Globex Inc,"Mumbai, Maharashtra",6.1
CAND_0002463,0.5464,0.6696,0.25,0.85,0.3975,Graphic Designer,Pied Piper,"Bhubaneswar, Odisha",7.6
CAND_0095595,0.5464,0.6572,0.0,1.0,0.582,Java Developer,Tech Mahindra,"Hyderabad, Telangana",8.8
CAND_0019712,0.5464,0.6573,0.0,1.0,0.5815,Frontend Engineer,Flipkart,"Bangalore, Karnataka",6.3
CAND_0034273,0.5464,0.6759,0.0833,1.0,0.445,Project Manager,Stark Industries,"Noida, Uttar Pradesh",7.1
CAND_0033246,0.5464,0.6626,0.1667,0.85,0.514,.NET Developer,Acme Corp,"Coimbatore, Tamil Nadu",7.3
